x, y, cal_s11, acc_s11, s11_error,, cal_s22, acc_s22, s22_error, cal_s12, acc_s12, s12_error,,0,3761
4.949626,0.616027,-9.342232,-9.083128,-2.852587,2.852587,-0.104699,-0.137484,23.846579,0.224837,0.22879,-1.727816,,,
0.573302,3.518115,-10.768862,-10.565288,-1.926814,1.926814,-0.742702,-0.927358,19.912057,-0.340601,-0.293009,-16.242505,,,
0.674108,3.528591,-10.768862,-10.581759,-1.768165,1.768165,-0.742702,-0.858844,13.523099,-0.340601,-0.326504,-4.317266,,,
0.616179,3.579068,-10.768862,-10.550134,-2.073221,2.073221,-0.742702,-0.878933,15.499561,-0.340601,-0.296774,-14.767638,,,
1.945349,1.81475,-11.236635,-10.955687,-2.564405,2.564405,1.361532,1.151745,18.214715,0.863387,0.858876,0.525212,,,
1.991153,1.771598,-11.236635,-10.834878,-3.708004,3.708004,1.361532,1.162342,17.136949,0.863387,0.955686,-9.657949,,,
2.020002,1.853455,-11.236635,-10.877989,-3.296991,3.296991,1.361532,1.106405,23.059108,0.863387,0.844971,2.179389,,,
4.061311,1.24328,-9.344285,-9.121302,-2.444642,2.444642,0.119673,0.039962,199.464847,0.659813,0.626655,5.291236,,,
4.052404,1.380537,-9.344285,-9.224241,-1.301399,1.301399,0.119673,0.088524,35.185903,0.659813,0.651001,1.353549,,,
3.962043,1.288979,-9.344285,-9.139429,-2.241453,2.241453,0.119673,0.071011,68.526296,0.659813,0.670243,-1.556137,,,
0.488743,4.877777,-10.366875,-10.25234,-1.117158,1.117158,-0.432214,-0.563354,23.278346,-0.113725,-0.110455,-2.959999,,,
0.586991,4.808631,-10.366875,-10.267693,-0.965961,0.965961,-0.432214,-0.559524,22.753201,-0.113725,-0.13502,15.77168,,,
0.611195,4.921928,-10.366875,-10.255201,-1.088946,1.088946,-0.432214,-0.533148,18.931679,-0.113725,-0.131346,13.415736,,,
2.190435,3.495439,-10.958427,-10.716477,-2.257735,2.257735,0.363539,0.203948,78.25079,-0.160808,-0.156144,-2.986521,,,
2.106402,3.453115,-10.958427,-10.742204,-2.012835,2.012835,0.363539,0.1828,98.872687,-0.160808,-0.180063,10.693529,,,
2.177021,3.367548,-10.958427,-10.756778,-1.874623,1.874623,0.363539,0.246184,47.669462,-0.160808,-0.138615,-16.010333,,,
0.71772,2.408343,-11.684223,-11.503956,-1.567005,1.567005,-1.244274,-1.146344,-8.542752,-0.665474,-0.672803,1.08935,,,
0.647514,2.414609,-11.684223,-11.47093,-1.859426,1.859426,-1.244274,-1.299879,4.277713,-0.665474,-0.653317,-1.860686,,,
0.665332,2.347612,-11.684223,-11.580042,-0.899667,0.899667,-1.244274,-1.279584,2.759499,-0.665474,-0.681767,2.389934,,,
0.370106,1.13186,-17.993115,-18.657143,3.559109,3.559109,-3.027439,-2.721752,-11.231268,1.690821,2.471446,-31.58577,,,
0.419249,1.152546,-17.993115,-17.638612,-2.009812,2.009812,-3.027439,-2.55045,-18.702159,1.690821,2.117809,-20.161786,,,
0.371386,1.181623,-17.993115,-17.969143,-0.133411,0.133411,-3.027439,-2.72323,-11.170898,1.690821,1.728291,-2.168055,,,
1.028157,1.166064,-12.397649,-12.297501,-0.814374,0.814374,1.661526,1.261377,31.72315,2.063121,1.662601,24.089927,,,
1.057223,1.11015,-12.397649,-11.843433,-4.679518,4.679518,1.661526,1.428056,16.348748,2.063121,1.974904,4.466892,,,
1.087097,1.155029,-12.397649,-11.95414,-3.710087,3.710087,1.661526,1.472869,12.808816,2.063121,1.789764,15.273368,,,
1.041007,1.2669,-12.996889,-12.602415,-3.130148,3.130148,1.269077,1.160111,9.392696,1.454433,1.198759,21.328269,,,
0.987565,1.272746,-12.996889,-12.861116,-1.055688,1.055688,1.269077,0.946916,34.022155,1.454433,1.083796,34.198064,,,
1.005007,1.220958,-12.996889,-12.634953,-2.86456,2.86456,1.269077,1.097676,15.614855,1.454433,1.358368,7.072131,,,
3.603596,1.412322,-9.421219,-9.219314,-2.190029,2.190029,0.27326,0.198851,37.419412,0.836223,0.82571,1.27315,,,
3.686014,1.398019,-9.421219,-9.207563,-2.320441,2.320441,0.27326,0.170786,60.00136,0.836223,0.790471,5.787886,,,
3.653101,1.491164,-9.421219,-9.299782,-1.305809,1.305809,0.27326,0.217461,25.659323,0.836223,0.805046,3.872673,,,
2.876832,4.292711,-10.598966,-10.46483,-1.281783,1.281783,0.257182,0.180115,42.787596,-0.087805,-0.075364,-16.508624,,,
2.748562,4.341296,-10.598966,-10.469544,-1.236173,1.236173,0.257182,0.145537,76.712714,-0.087805,-0.105049,16.415081,,,
2.761073,4.213095,-10.598966,-10.488618,-1.052075,1.052075,0.257182,0.17404,47.771535,-0.087805,-0.090707,3.19876,,,
2.085933,1.329869,-9.895757,-9.75978,-1.393238,1.393238,1.185063,1.138973,4.046612,1.653876,1.684605,-1.824102,,,
2.159934,1.342071,-9.895757,-9.694264,-2.07848,2.07848,1.185063,1.064177,11.359526,1.653876,1.636542,1.059162,,,
2.129891,1.418751,-9.895757,-9.94511,0.496258,0.496258,1.185063,1.121791,5.640248,1.653876,1.541623,7.281488,,,
3.454471,2.893337,-10.535114,-10.298446,-2.298096,2.298096,0.568311,0.471238,20.599639,0.374231,0.399975,-6.436373,,,
3.44996,2.984426,-10.535114,-10.323676,-2.048085,2.048085,0.568311,0.462028,23.003569,0.374231,0.36482,2.579624,,,
3.360422,2.921628,-10.535114,-10.34299,-1.857523,1.857523,0.568311,0.483213,17.610805,0.374231,0.378072,-1.016062,,,
4.616806,2.627636,-10.041668,-9.889098,-1.542811,1.542811,0.275115,0.251017,9.600028,0.483257,0.446972,8.117935,,,
4.567046,2.521613,-10.041668,-9.856493,-1.878707,1.878707,0.275115,0.247979,10.942716,0.483257,0.468518,3.145851,,,
4.693387,2.501528,-10.041668,-9.830986,-2.143032,2.143032,0.275115,0.225207,22.160648,0.483257,0.456653,5.825746,,,
1.052448,1.840179,-12.695931,-12.41265,-2.282201,2.282201,0.159346,0.156059,2.106457,-0.265705,-0.3368,21.108778,,,
0.987713,1.846202,-12.695931,-12.475067,-1.770443,1.770443,0.159346,-0.056577,381.642673,-0.265705,-0.436693,39.155086,,,
1.010901,1.778824,-12.695931,-12.563717,-1.052347,1.052347,0.159346,0.118699,34.244068,-0.265705,-0.321733,17.414364,,,
2.227026,3.357752,-10.894613,-10.749299,-1.351852,1.351852,0.35894,0.270079,32.901594,-0.126638,-0.11695,-8.284182,,,
2.306422,3.413931,-10.894613,-10.717249,-1.654943,1.654943,0.35894,0.277499,29.34816,-0.126638,-0.098648,-28.374388,,,
2.24044,3.485643,-10.894613,-10.711022,-1.714044,1.714044,0.35894,0.227269,57.936153,-0.126638,-0.136701,7.361238,,,
2.274014,2.580296,-11.043759,-10.874235,-1.558954,1.558954,0.749324,0.661726,13.237724,0.208233,0.235246,-11.482967,,,
2.375225,2.579796,-11.043759,-10.804855,-2.211079,2.211079,0.749324,0.670789,11.707787,0.208233,0.287906,-27.673401,,,
2.326449,2.670117,-11.043759,-10.839399,-1.885349,1.885349,0.749324,0.621068,20.650753,0.208233,0.204502,1.824413,,,
4.877401,1.613757,-9.674844,-9.44072,-2.47994,2.47994,0.068403,0.048952,39.734829,0.441352,0.455144,-3.030396,,,
4.938496,1.498438,-9.674844,-9.396266,-2.96478,2.96478,0.068403,0.020575,232.451144,0.441352,0.431697,2.236332,,,
1.89364,4.015804,-10.722801,-10.5734,-1.412994,1.412994,0.051051,-0.072061,170.844597,-0.255755,-0.264406,3.271576,,,
1.925165,4.127785,-10.722801,-10.54248,-1.710425,1.710425,0.051051,-0.077125,166.192707,-0.255755,-0.25572,-0.01385,,,
1.81152,4.096343,-10.722801,-10.546692,-1.669801,1.669801,0.051051,-0.124088,141.141226,-0.255755,-0.274751,6.913629,,,
4.946895,2.870498,-10.095068,-9.920499,-1.759677,1.759677,0.227385,0.223888,1.561649,0.395123,0.384029,2.888798,,,
3.838276,3.574,-10.449665,-10.301409,-1.439185,1.439185,0.426289,0.353192,20.696056,0.266984,0.230153,16.002979,,,
3.815686,3.448972,-10.449665,-10.292239,-1.529557,1.529557,0.426289,0.36837,15.722892,0.266984,0.25949,2.888247,,,
3.933911,3.461295,-10.449665,-10.263614,-1.812726,1.812726,0.426289,0.356341,19.629452,0.266984,0.267575,-0.220618,,,
3.872448,2.151411,-10.008195,-9.804138,-2.081335,2.081335,0.393853,0.342533,14.982476,0.623243,0.638522,-2.392842,,,
3.975576,2.094204,-10.008195,-9.744991,-2.700909,2.700909,0.393853,0.305222,29.038347,0.623243,0.63192,-1.373083,,,
3.982025,2.215153,-10.008195,-9.817329,-1.94417,1.94417,0.393853,0.325291,21.077143,0.623243,0.605011,3.013448,,,
2.372315,1.119842,-9.318624,-8.833076,-5.496931,5.496931,0.942917,0.6801,38.643958,1.647465,1.676122,-1.709713,,,
2.399775,1.196703,-9.318624,-9.048558,-2.984628,2.984628,0.942917,0.72203,30.592611,1.647465,1.613188,2.124774,,,
2.325597,1.195549,-9.318624,-9.091858,-2.494166,2.494166,0.942917,0.793961,18.76115,1.647465,1.675234,-1.657624,,,
0.764199,2.464088,-11.557414,-11.439631,-1.029602,1.029602,-0.996467,-1.037969,3.998304,-0.65288,-0.660902,1.213746,,,
0.81609,2.513447,-11.557414,-11.389905,-1.470676,1.470676,-0.996467,-0.92776,-7.405705,-0.65288,-0.648462,-0.681275,,,
0.729153,2.5275,-11.557414,-11.344956,-1.87271,1.87271,-0.996467,-1.101136,9.505479,-0.65288,-0.635613,-2.716589,,,
1.13272,0.983181,-10.642882,-10.484917,-1.506592,1.506592,1.942599,1.735267,11.948088,2.364101,2.612958,-9.523954,,,
1.183579,0.966457,-10.642882,-10.124586,-5.119185,5.119185,1.942599,1.837138,5.740461,2.364101,2.698186,-12.381819,,,
1.169978,1.027116,-10.642882,-10.718325,0.703875,0.703875,1.942599,1.786882,8.714441,2.364101,2.449334,-3.479809,,,
0.590934,4.977896,-10.358139,-10.247163,-1.082998,1.082998,-0.398748,-0.526621,24.281715,-0.135026,-0.123762,-9.101185,,,
0.468482,4.933745,-10.358139,-10.244606,-1.108224,1.108224,-0.398748,-0.55513,28.170299,-0.135026,-0.103013,-31.07688,,,
1.872854,0.125513,-4.435099,-4.208883,-5.374736,5.374736,0.050221,-0.165436,130.356457,0.645872,0.620438,4.099393,,,
1.901974,0.179404,-4.435099,-4.461555,0.592957,0.592957,0.050221,-0.155183,132.36214,0.645872,0.849062,-23.931112,,,
1.853715,0.175386,-4.435099,-4.228981,-4.873944,4.873944,0.050221,-0.104734,147.950501,0.645872,0.873398,-26.050734,,,
2.474481,3.540318,-10.883449,-10.65277,-2.165439,2.165439,0.437153,0.284418,53.700608,-0.081854,-0.066432,-23.214632,,,
2.408582,3.431481,-10.883449,-10.690222,-1.807508,1.807508,0.437153,0.303478,44.047519,-0.081854,-0.065142,-25.654421,,,
2.503786,3.390826,-10.883449,-10.674535,-1.957122,1.957122,0.437153,0.343238,27.361264,-0.081854,-0.02093,-291.078258,,,
0.114156,1.089504,-24.741757,-24.131832,-2.527472,2.527472,-2.0961,-2.172172,3.502119,2.533721,1.70832,48.316488,,,
0.151604,1.075638,-24.741757,-24.164084,-2.390626,2.390626,-2.0961,-2.125056,1.36257,2.533721,2.392239,5.914193,,,
0.15295,1.117625,-24.741757,-22.556848,-9.686234,9.686234,-2.0961,-2.582586,18.837139,2.533721,1.782986,42.105491,,,
3.265925,1.833831,-10.074181,-9.734947,-3.484698,3.484698,0.640133,0.477086,34.175526,0.872002,0.870196,0.207516,,,
3.31462,1.920951,-10.074181,-9.801219,-2.784984,2.784984,0.640133,0.478694,33.724897,0.872002,0.823332,5.911357,,,
3.193731,1.946825,-10.074181,-9.87899,-1.975815,1.975815,0.640133,0.533982,19.879108,0.872002,0.837454,4.125318,,,
1.733288,3.134543,-11.21636,-10.920791,-2.706479,2.706479,0.285941,0.091984,210.859128,-0.316823,-0.289814,-9.319357,,,
1.667146,3.075836,-11.21636,-10.958605,-2.352083,2.352083,0.285941,0.066689,328.770699,-0.316823,-0.313468,-1.070082,,,
1.74401,3.010148,-11.21636,-10.982173,-2.132426,2.132426,0.285941,0.160252,78.431943,-0.316823,-0.266262,-18.989077,,,
2.127204,0.471404,-6.660367,-6.209517,-7.260625,7.260625,0.310585,0.028083,1005.946707,1.685346,1.548447,8.841099,,,
2.175395,0.508708,-6.660367,-6.456046,-3.164795,3.164795,0.310585,0.047631,552.064696,1.685346,1.558246,8.156648,,,
2.117815,0.536702,-6.660367,-6.451808,-3.232558,3.232558,0.310585,0.13616,128.10297,1.685346,1.702166,-0.98815,,,
4.214581,1.311406,-9.43687,-9.197274,-2.605075,2.605075,0.137999,0.042601,223.934381,0.64177,0.588312,9.086748,,,
4.115539,1.386143,-9.43687,-9.235897,-2.175995,2.175995,0.137999,0.080305,71.843204,0.64177,0.630619,1.768263,,,
4.124446,1.248886,-9.43687,-9.137619,-3.27493,3.27493,0.137999,0.033678,309.765164,0.64177,0.606286,5.852643,,,
2.133522,1.226325,-9.837587,-9.366124,-5.033707,5.033707,1.286409,1.028425,25.085384,1.74968,1.794045,-2.472905,,,
2.160842,1.293964,-9.837587,-9.550719,-3.003619,3.003619,1.286409,1.039198,23.788567,1.74968,1.696706,3.122156,,,
2.08684,1.281763,-9.837587,-9.608236,-2.387021,2.387021,1.286409,1.115991,15.270502,1.74968,1.752043,-0.134904,,,
1.972027,1.605156,-11.106312,-10.619044,-4.588623,4.588623,1.474657,1.246945,18.261607,1.109282,1.229433,-9.77292,,,
1.976089,1.691318,-11.106312,-10.753299,-3.282836,3.282836,1.474657,1.209637,21.909052,1.109282,1.081092,2.607541,,,
1.918003,1.661646,-11.106312,-10.810852,-2.732993,2.732993,1.474657,1.253409,17.651708,1.109282,1.104507,0.432262,,,
2.505853,1.315809,-9.30867,-9.29744,-0.120792,0.120792,0.774904,0.714896,8.39399,1.545868,1.46219,5.722788,,,
2.469481,1.244783,-9.30867,-9.140807,-1.836417,1.836417,0.774904,0.696257,11.295656,1.545868,1.530713,0.990018,,,
2.540587,1.239985,-9.30867,-9.09227,-2.380048,2.380048,0.774904,0.631861,22.638353,1.545868,1.479134,4.511684,,,
0.744163,1.479581,-14.242017,-13.737984,-3.668901,3.668901,-0.447474,-0.609292,26.558419,-0.232011,-0.118067,-96.507473,,,
0.738534,1.542964,-14.242017,-13.570301,-4.949897,4.949897,-0.447474,-0.716556,37.552136,-0.232011,-0.296456,21.738418,,,
0.69584,1.510947,-14.242017,-13.780025,-3.35262,3.35262,-0.447474,-0.918245,51.268596,-0.232011,-0.261827,11.387656,,,
0.826794,3.034338,-11.004855,-10.89068,-1.048375,1.048375,-0.785916,-0.851895,7.744931,-0.457338,-0.493487,7.325245,,,
0.862729,3.124061,-11.004855,-10.839402,-1.526406,1.526406,-0.785916,-0.794791,1.116623,-0.457338,-0.474596,3.636431,,,
0.78331,3.135635,-11.004855,-10.810065,-1.801936,1.801936,-0.785916,-0.879654,10.656201,-0.457338,-0.455418,-0.421579,,,
1.146161,0.174381,0.298278,-0.055354,638.859395,638.859395,4.297202,4.261989,0.826188,0.178347,0.616247,-71.059217,,,
1.150068,0.221457,0.298278,-0.340436,187.616728,187.616728,4.297202,3.878278,10.801794,0.178347,0.883393,-79.811196,,,
1.10264,0.199296,0.298278,0.020456,1358.122386,1358.122386,4.297202,4.901153,-12.322638,0.178347,0.376999,-52.693098,,,
1.092606,0.224567,-0.594816,-0.059738,-895.713463,895.713463,4.727248,4.831043,-2.148518,1.269924,0.38729,227.899828,,,
1.140034,0.246728,-0.594816,-0.457374,-30.050242,30.050242,4.727248,3.841867,23.045594,1.269924,0.952299,33.353514,,,
1.106025,0.275463,-0.594816,-0.469239,-26.761827,26.761827,4.727248,4.06541,16.27972,1.269924,0.81932,54.997302,,,
3.324031,4.081773,-10.594313,-10.422971,-1.643886,1.643886,0.385288,0.276805,39.191418,0.051318,0.041311,24.223136,,,
3.205321,4.072978,-10.594313,-10.443889,-1.440307,1.440307,0.385288,0.268868,43.300373,0.051318,0.020294,152.869738,,,
3.259548,3.947154,-10.594313,-10.442282,-1.455915,1.455915,0.385288,0.297955,29.31085,0.051318,0.053752,-4.528135,,,
0.874036,1.569644,-13.187045,-13.185894,-0.008729,0.008729,-0.126684,-0.077326,-63.830252,-0.210839,-0.168015,-25.488388,,,
0.924377,1.605534,-13.187045,-13.007559,-1.379864,1.379864,-0.126684,0.081826,-254.820193,-0.210839,-0.16457,-28.114797,,,
0.857969,1.639613,-13.187045,-13.071512,-0.883854,0.883854,-0.126684,-0.257989,50.895649,-0.210839,-0.337667,37.560226,,,
4.17961,4.481506,-10.400794,-10.280987,-1.165331,1.165331,0.305374,0.243904,25.202446,0.123353,0.097307,26.766811,,,
4.299385,4.357691,-10.400794,-10.261468,-1.357765,1.357765,0.305374,0.254279,20.094,0.123353,0.126513,-2.49787,,,
4.343166,4.489809,-10.400794,-10.258635,-1.38575,1.38575,0.305374,0.241622,26.38507,0.123353,0.111714,10.41877,,,
1.491123,4.490376,-10.582021,-10.418429,-1.570211,1.570211,-0.160357,-0.29749,46.096577,-0.271303,-0.265954,-2.011104,,,
1.397678,4.440928,-10.582021,-10.419579,-1.559007,1.559007,-0.160357,-0.336809,52.389258,-0.271303,-0.271108,-0.071804,,,
1.513605,4.377565,-10.582021,-10.447128,-1.291197,1.291197,-0.160357,-0.285999,43.930775,-0.271303,-0.277224,2.135775,,,
0.258193,1.492003,-15.249342,-14.994465,-1.699805,1.699805,-3.490667,-3.22146,-8.356653,-0.40039,-0.221766,-80.545836,,,
0.217394,1.508223,-15.249342,-14.91561,-2.237463,2.237463,-3.490667,-3.347045,-4.290989,-0.40039,-0.217937,-83.718331,,,
0.219615,1.462041,-15.249342,-15.372025,0.798095,0.798095,-3.490667,-3.374162,-3.452836,-0.40039,-0.134155,-198.453859,,,
1.313848,0.27335,-1.486177,-1.729427,14.065346,14.065346,2.061897,1.913355,7.763461,2.040158,1.786013,14.229781,,,
1.294777,0.31668,-1.486177,-2.007468,25.967589,25.967589,2.061897,1.993338,3.439434,2.040158,2.016761,1.16015,,,
1.270495,0.284764,-1.486177,-1.566395,5.121214,5.121214,2.061897,2.23541,-7.761988,2.040158,1.783389,14.397844,,,
1.151016,1.251156,-12.49483,-12.07316,-3.492624,3.492624,1.753807,1.49722,17.137547,1.730114,1.447892,19.491895,,,
1.096604,1.258743,-12.49483,-12.332216,-1.318617,1.318617,1.753807,1.348869,30.020505,1.730114,1.327328,30.345571,,,
1.119545,1.201766,-12.49483,-12.022662,-3.92732,3.92732,1.753807,1.498112,17.06777,1.730114,1.616547,7.0253,,,
0.361954,2.721477,-11.155042,-11.003397,-1.378167,1.378167,-1.474029,-1.557781,5.376354,-0.271916,-0.362823,25.055523,,,
0.361813,2.785833,-11.155042,-10.945295,-1.91632,1.91632,-1.474029,-1.504912,2.052155,-0.271916,-0.345084,21.203031,,,
0.293166,2.780678,-11.155042,-10.932672,-2.033995,2.033995,-1.474029,-1.569245,6.067586,-0.271916,-0.288278,5.675868,,,
0.893593,1.423986,-13.378654,-13.340559,-0.28556,0.28556,0.206141,0.262738,-21.541218,0.277751,0.292501,-5.042696,,,
0.931208,1.471527,-13.378654,-13.173189,-1.559725,1.559725,0.206141,0.349782,-41.065849,0.277751,0.200567,38.482805,,,
0.882527,1.499717,-13.378654,-13.286052,-0.69699,0.69699,0.206141,0.078885,161.319288,0.277751,0.028705,867.592308,,,
1.664857,0.556929,-5.880736,-5.653064,-4.027404,4.027404,1.24532,0.836309,48.906801,2.770569,2.577037,7.50987,,,
1.611629,0.582163,-5.880736,-5.765576,-1.997371,1.997371,1.24532,1.004572,23.965338,2.770569,2.725918,1.638025,,,
1.617878,0.51852,-5.880736,-5.231808,-12.403501,12.403501,1.24532,0.870011,43.138525,2.770569,2.581122,7.339712,,,
1.589943,0.308117,-3.854851,-3.518362,-9.563798,9.563798,0.92077,0.591634,55.631583,1.795368,1.843267,-2.598595,,,
1.602491,0.360741,-3.854851,-3.935444,2.047875,2.047875,0.92077,0.632995,45.462416,1.795368,2.06852,-13.205181,,,
1.550734,0.356854,-3.854851,-3.677288,-4.828614,4.828614,0.92077,0.781341,17.844808,1.795368,2.128782,-15.66218,,,
3.176536,1.48242,-9.586719,-9.340835,-2.632358,2.632358,0.510869,0.386284,32.252322,1.013978,1.015322,-0.132371,,,
3.157465,1.569354,-9.586719,-9.463078,-1.306567,1.306567,0.510869,0.434406,17.601847,1.013978,1.001449,1.251098,,,
3.079833,1.51369,-9.586719,-9.409866,-1.879444,1.879444,0.510869,0.447312,14.208764,1.013978,1.052892,-3.695932,,,
3.80857,1.522238,-9.561058,-9.327,-2.509465,2.509465,0.287601,0.188362,52.68574,0.782932,0.745633,5.002316,,,
3.774036,1.619866,-9.561058,-9.414895,-1.552463,1.552463,0.287601,0.231705,24.123968,0.782932,0.754318,3.793323,,,
3.7117,1.557516,-9.561058,-9.361761,-2.128834,2.128834,0.287601,0.226511,26.96992,0.782932,0.780163,0.354859,,,
2.870539,3.369585,-10.761121,-10.569147,-1.816359,1.816359,0.508564,0.406924,24.977616,0.105087,0.104035,1.010892,,,
2.756897,3.410091,-10.761121,-10.600805,-1.512297,1.512297,0.508564,0.382922,32.811209,0.105087,0.057823,81.740304,,,
2.772289,3.296075,-10.761121,-10.604964,-1.472487,1.472487,0.508564,0.420215,21.024666,0.105087,0.098262,6.946055,,,
4.894274,1.155698,-9.473847,-9.246414,-2.459689,2.459689,-0.000672,-0.046281,98.548381,0.43013,0.386068,11.412988,,,
4.775359,1.207639,-9.473847,-9.244172,-2.484538,2.484538,-0.000672,-0.030607,97.805021,0.43013,0.421405,2.070403,,,
4.772271,1.103033,-9.473847,-9.197923,-2.999847,2.999847,-0.000672,-0.052993,98.732253,0.43013,0.399619,7.635075,,,
1.794684,4.157311,-10.66841,-10.52852,-1.328677,1.328677,-0.018705,-0.140448,86.681944,-0.299316,-0.273766,-9.332652,,,
1.908329,4.188753,-10.66841,-10.525427,-1.358449,1.358449,-0.018705,-0.094033,80.108101,-0.299316,-0.256258,-16.802485,,,
1.826296,4.259678,-10.66841,-10.502812,-1.5767,1.5767,-0.018705,-0.139126,86.555413,-0.299316,-0.263903,-13.418926,,,
2.579654,0.977693,-8.576714,-8.396071,-2.151526,2.151526,0.533124,0.363876,46.512538,1.616221,1.482642,9.009523,,,
2.536853,1.034085,-8.576714,-8.546841,-0.349524,0.349524,0.533124,0.452338,17.859761,1.616221,1.53162,5.52365,,,
2.515457,0.956758,-8.576714,-8.324719,-3.027069,3.027069,0.533124,0.388068,37.379008,1.616221,1.546012,4.541265,,,
1.993613,0.95253,-8.848389,-8.36822,-5.738008,5.738008,1.219941,0.942216,29.475799,2.233836,2.184036,2.280163,,,
2.045547,1.007897,-8.848389,-8.594827,-2.950166,2.950166,1.219941,0.938217,30.027659,2.233836,2.084604,7.158775,,,
1.987746,1.018387,-8.848389,-8.688396,-1.841452,1.841452,1.219941,1.030614,18.37034,2.233836,2.142897,4.243711,,,
1.019721,1.93258,-12.650774,-12.294375,-2.898884,2.898884,0.084132,-0.069928,220.312223,-0.601737,-0.474115,-26.917964,,,
0.989918,1.884641,-12.650774,-12.403765,-1.991404,1.991404,0.084132,-0.100883,183.395729,-0.601737,-0.471216,-27.698884,,,
1.054652,1.878618,-12.650774,-12.350244,-2.433394,2.433394,0.084132,0.106492,-20.996697,-0.601737,-0.376833,-59.682764,,,
3.416124,2.093154,-10.057278,-9.907528,-1.511468,1.511468,0.563839,0.473325,19.123011,0.807963,0.734528,9.997535,,,
3.408548,1.98991,-10.057278,-9.826317,-2.350424,2.350424,0.563839,0.457494,23.244966,0.807963,0.776211,4.090719,,,
3.513171,2.032299,-10.057278,-9.823546,-2.379295,2.379295,0.563839,0.428833,31.482035,0.807963,0.740051,9.176729,,,
0.984801,1.397853,-13.509919,-13.014974,-3.802896,3.802896,0.676731,0.712511,-5.021667,0.156037,0.55449,-71.859281,,,
0.956776,1.446061,-13.509919,-13.107923,-3.066823,3.066823,0.676731,0.506625,33.576351,0.156037,0.330958,-52.852774,,,
